-0.0737568,-0.0783444,0.994194
-0.0943967,-0.0866874,0.991753
0.0882732,0.0739611,-0.993347
-0.496125,-0.806862,0.320677
-0.974719,0.188601,0.119805
0.0767605,0.0548189,-0.995541
-0.790078,-0.575471,-0.211211
0.0905049,0.0764223,-0.992959
-0.891872,0.372334,-0.256771
0.359753,-0.331511,0.872169
-0,-1,0
0.626129,-0.594925,-0.50401
-0.316775,-0.450449,-0.834715
-0.876308,0.120059,-0.466551
0.607614,-0.414771,0.677325
0.0920949,0.0743763,-0.992969
-0.102845,-0.719288,-0.687057
-0.603602,0.556214,-0.571218
-0.092108,-0.0741916,0.992981
0.00588824,-0.988207,-0.153009
0.163163,0.114578,0.979923
0.967371,-0.242705,-0.0727221
-0.0895887,-0.0721145,0.993365
0.0468095,0.0701808,-0.996435
-0.654132,-0.754667,0.0508824
-0.0489626,-0.963584,0.262884
-0.0953271,-0.0853526,0.99178
-0.996526,-0.0158202,0.0817612
-0.101921,-0.0696969,0.992348
-0.5625,0.771605,0.297017
0.0903214,-0.984598,-0.149696
-0.119329,-0.976394,0.180042
-0.0609179,0.986597,0.151375
0.0539709,0.0529971,-0.997135
-0.904319,-0.400999,-0.146311
0.0463691,0.063264,-0.996919
-0.446463,-0.894589,0.0195447
-0.393543,0.917546,0.0568681
0.578514,-0.815672,0
0.628519,-0.777629,0.0160476
-0.202624,0.517818,-0.831148
0.331982,0.564867,-0.755456
0.351867,0.931871,-0.0883506
-0.0635321,0.986578,0.150425
-0.376761,-0.744992,-0.550488
0.183081,0.693145,0.69716
1,0,0
-0.538894,0.842248,0.0145319
0.931964,0.35583,0.0694885
-0.529003,0.84843,0.0179881
-0.0910289,-0.0636309,0.993813
-0.0188647,0.475407,-0.879564
-0.508421,0.0781461,-0.857556
0.0361136,0.0442318,-0.998368
-0.606649,0.794914,-0.0094027
0.933097,-0.0864703,-0.349076
0.204805,-0.229033,-0.951629
-1,0,0
-0.0875044,-0.0732557,0.993467
0.262936,-0.959244,-0.103514
-0.542336,0.840055,0.0134118
0.057979,0.0742014,-0.995556
0.929475,-0.248121,0.272969
-0.0751606,-0.0811803,0.993861
0.0926494,-0.984387,-0.149662
0.0976556,0.0868467,-0.991424
-0.43839,0.700996,-0.562512
-0.627077,0.770338,-0.11556
-0.352086,0.933259,0.0711576
0.0877414,0.0766268,-0.993192
-0.239542,0.820859,0.518469
0.0676316,-0.990775,-0.117433
0.0581971,0.135694,-0.98904
-0.518019,-0.265072,0.813261
-0.00574695,-0.0426779,-0.999072
-0.762314,-0.104025,0.638793
0.15103,0.0808583,-0.985217
-0.105592,-0.0699301,0.991948
-0.0965488,-0.0483055,0.994155
0.0826588,0.0748236,-0.993765
-0.0595847,-0.113666,0.991731
0.832554,-0.483168,0.270927
-0.0651923,0.00279575,0.997869
0.263088,0.0771134,-0.961685
0.0178631,0.102487,-0.994574
0.0938447,0.0878361,-0.991705
0.084357,0.071995,-0.993831
0.145045,0.177413,-0.973389
-0.15415,-0.174549,-0.972507
0,1,0
-0.0611066,-0.119853,0.990909
0.315103,-0.059482,-0.947192
-0.192776,-0.109363,0.975129
-0.100653,0.289181,-0.951968
-0.16471,0.0391017,0.985567
-0.0276452,0.209964,-0.977318
-0.0208929,0.0154234,0.999663
0.357275,-0.931099,0.0735447
0.0398094,0.0707138,-0.996702
0.0066525,0.0847209,-0.996382
0.0399062,0.0106841,-0.999146
-0.0194747,0.324332,-0.945743
-0.0859945,-0.0690762,0.993898
-0.0108024,0.188955,-0.981926
-0.174454,-0.00888114,0.984625
-0.791937,-0.396981,-0.463941
-0.149722,-0.0331802,0.988171
-0.0861799,-0.077719,0.993244
0.194616,0.110505,-0.974635
0.000350777,0.279702,-0.960087
-0.0552939,-0.110408,0.992347
-0.0956321,-0.104658,0.9899
0.104322,0.0761019,-0.991628
-0.681728,0.729469,0.0558747
-0.575421,-0.313918,-0.755213
-0.131106,-0.97982,-0.150878
0.116324,0.0846825,-0.989595
0.744645,-0.57928,-0.331571
-0.499588,0.7508,-0.432101
-0.0758457,-0.105916,0.991478
0.0339051,-0.0516084,0.998092
0.100651,0.106026,-0.989256
-0.0106664,-0.0792104,-0.996801
-0.884016,-0.0970608,-0.45727
-0.850438,-0.386529,0.356861
0.0884468,0.07403,-0.993326
0.100484,-0.0878228,-0.991055
0.102907,0.087596,-0.990826
0.0908244,0.0269571,-0.995502
-0.0451649,-0,-0.99898
0.0333288,0.148971,-0.98828
-0.78109,-0.613058,-0.118568
-0.0720395,-0.0861859,0.993671
0.0875781,0.0711504,-0.993613
0.0999201,-0.0450781,-0.993974
-0.0932856,-0.0796816,0.992446
0.128219,-0.329835,-0.935291
0.158309,0.0650544,-0.985244
0.0795548,0.102312,-0.991566
-1,-0,0
-0.0612609,-0.266646,0.961846
0.359181,0.135308,-0.923407
0.135642,0.0197553,-0.990561
-0.153151,-0.163321,0.974613
-0.0535788,-0.157679,0.986036
0.0985141,-0.414032,0.904916
0.144038,0.0270314,-0.989203
-0.046314,-0.448679,0.892492
-0.0934284,-0.0752115,0.992781
-0.0605608,-0.0887709,0.994209
0.0324019,0.0791194,-0.996338
0.0146056,0.0577932,-0.998222
-0.378759,0.925119,-0.0263737
-0.0130464,-0.0274937,-0.999537
0.1923,0.0798785,-0.97808
-0.150882,-0.265702,0.952175
-0.0820174,-0.0619174,0.994706
0.0885266,0.204487,-0.974858
0.0940904,0.0818116,-0.992197
0.0356997,0.146968,-0.988497
-0.713329,-0.0976601,-0.693991
-0.0894193,-0.0785982,0.992888
-0.226408,-0.111019,0.967685
0.148479,0.0682157,-0.98656
-0.0844626,-0.0771153,0.993438
-0.0780071,-0.027185,0.996582
0.128571,0.126516,-0.983597
0.701893,-0.33487,0.628656
0.219191,0.078669,-0.972505
0.100342,0.0797274,-0.991754
0.0115089,0.0370636,-0.999247
0.098064,0.0733086,-0.992476
0.0730117,0.103437,-0.991953
-0.163968,-0.181171,-0.969686
0.0760529,0.0915363,-0.992893
0.372812,-0.18288,-0.909707
-0.129128,-0.0767978,0.98865
0.101999,0.105152,-0.989211
0.0219248,0.129303,-0.991363
0.0839821,0.0936134,-0.99206
-0.133295,-0.0786032,0.987955
-0.203166,0.179435,-0.962562
-0.872996,-0.10111,0.477131
0.289143,0.00968366,-0.957237
0.0724168,0.0695054,-0.99495
0.0631504,0.237223,-0.969401
0.0785283,0.129802,-0.988425
-0.0850755,-0.0755596,0.993505
-0.0833029,-0.0638781,0.994475
0.0454907,0.126914,0.99087
0.0671588,0.0794379,-0.994575
-0.126092,0.0236385,0.991737
0.0452603,0.055447,-0.997435
-0.116519,0.0938976,0.98874
0.0687397,0.0740807,-0.99488
0.00283757,-0.177996,0.984027
0.0198331,0.171597,-0.984968
0.0901451,0.074186,-0.993162
0.0570091,0.0532442,-0.996953
0.160174,0.202059,-0.966187
-0.0329167,-0.105933,0.993828
-0.366907,0.293506,0.882742
0.0640564,0.100775,-0.992845
-0.226579,0.0106495,0.973935
-0.0614345,0.121043,0.990744
-0.0783765,-0.0793514,0.993761
0.136981,0.0500077,-0.989311
0.250893,-0.0820456,0.964531
-0.100827,-0.0783439,0.991815
-0.0275178,-0.0791278,-0.996485
0.136516,0.0501849,-0.989366
-0.0370414,0.000902692,0.999313
-0.929368,0.305593,0.207093
-0.0821888,-0.146958,-0.985722
0.0561973,0.0505791,-0.997138
-0.137768,-0.160608,0.977356
0.986882,-0.153537,0.0499012
0.108463,0.147162,-0.983148
-0.0797756,-0.0801259,0.993587
-0.0964029,-0.0630869,0.993341
-0.0907635,-0.0786736,0.99276
-0.690808,0.71006,0.136377
0.046869,0.0975229,-0.994129
-0.0506311,0.0322948,0.998195
0.132082,0.0981554,-0.986367
-0.0278101,-0.547273,0.836492
0.223551,-0.912738,-0.341955
-0.891439,-0.399348,-0.214146
-0.680473,-0.715388,0.158674
-0.188419,0.0815902,0.978694
-0.592462,-0.775694,-0.217457
0.139713,0.0419196,-0.989304
0.0854297,0.0728016,-0.993681
0.147688,0.265872,-0.952628
-0.368288,-0.370456,-0.852717
0.0778829,0.0579165,-0.995279
-0.682922,-0.729197,-0.0434697
-0.0535549,-0.0783537,0.995486
0.0305372,0.118753,-0.992454
-0.219492,-0.222464,0.949912
0.136955,0.117095,-0.983632
-0.951336,-0.262886,-0.160783
0.109883,0.0903153,-0.989833
-0.11476,-0.119202,0.986216
-0.00543968,0.00705476,-0.99996
0.11554,-0.0168949,-0.993159
0.818266,-0.567666,-0.0905258
0.0806788,0.0731263,-0.994054
-0.881066,-0.428344,0.200609
0.288965,0.339777,-0.895014
-0.0884879,0.114761,0.989444
-0.0659169,0.000911841,0.997825
0.00847719,0.153187,0.988161
0.0949171,0.0972469,-0.990724
-0.0016713,0.110294,-0.993898
0.0751895,0.0791062,-0.994027
0.0217253,0.0470769,-0.998655
0.0876197,0.0484632,-0.994974
0.291806,0.443081,-0.847661
0.0784977,0.0755634,-0.994046
-0.731224,-0.67699,-0.0836447
0.308667,0.293253,0.904835
0.0472612,0.0704278,-0.996397
0.409009,0.900935,-0.145007
0.211411,0.0283477,-0.976986
-0.120121,-0.0812825,0.989426
0.783617,0.621079,-0.0143236
0.109087,0.186494,0.976381
0.0743548,0.0851007,-0.993594
0.138518,0.202726,-0.969389
-0.704838,-0.709023,0.0221252
-0.621384,-0.576443,-0.530656
0.733173,0.364295,0.574235
-0.597072,-0.782181,-0.178039
0.0743952,0.0840499,-0.993681
0.588365,0.78077,0.210294
-0.583964,-0.790493,-0.184681
-0.111653,-0.0819939,0.990359
0.435491,-0.331329,-0.837
0.391254,0.363331,-0.845524
-0.00392395,0.113238,-0.99356
-0.192371,-0.130414,0.972618
0.493183,0.643558,0.585323
-0.120489,-0.0794361,0.989531
-0.119921,-0.0498657,0.99153
-0.754083,-0.646904,-0.113462
-0.0928512,-0.0807565,0.9924
0.603752,0.782401,0.152745
-0.238707,-0.252503,0.937689
0.681294,0.468613,-0.562353
-0.637893,-0.762697,-0.1067
0.105245,-0.00677571,-0.994423
0.354425,0.883346,0.306728
0.0994242,0.18246,-0.978173
0.613587,0.759839,0.214839
0.62619,0.736672,0.255345
0.237008,-0.266451,-0.934254
0.105791,0.083326,-0.990891
-0.503355,-0.772406,-0.387327
0.999937,-0.00139664,-0.0111277
0.61616,0.78574,0.0543982
0.94484,0.203907,0.256319
0.581832,-0.236149,-0.77827
-0.0960056,-0.0360494,0.994728
-0.516418,-0.853018,-0.0753177
0.0826137,0.0918507,-0.99234
0.592593,0.775667,0.217194
-0.147567,0.988203,0.0409768
-0.277255,-0.290552,0.915811
0.100051,0.0487476,-0.993787
0.2863,0.950459,-0.121076
-0.498715,0.33369,0.799959
-0.443347,-0.293119,0.847068
-0.523663,0.850857,-0.0426601
0.221093,0.34409,0.912535
-0.251762,0.198891,-0.947131
0.0993638,0.10208,-0.989801
-0.0895255,-0.0557771,0.994422
-0.591015,-0.781122,-0.201369
-0.0767606,-0.105865,0.991413
-0.761088,-0.645033,-0.0683916
0.0991627,0.0499295,-0.993818
0.0976947,-0.717056,0.690135
-0.0874161,0.848747,0.521523
0.652209,0.743179,0.149364
0.390388,0.618273,0.682155
-0.780561,-0.614808,-0.112854
0.0707448,0.0427557,-0.996578
0.633362,0.69943,0.331135
-0.0941489,-0.0700971,0.993087
-0.490532,-0.782764,-0.38296
-0.192653,0.153464,0.969192
-0.630809,-0.771544,-0.0824612
-0.600791,-0.785351,-0.149246
0.144868,0.221644,0.964306
0.730726,-0.678233,0.077717
-0.673602,-0.7237,-0.150061
-0.913344,0.388886,-0.12071
0.327082,-0.943467,-0.0537309
-0.13724,-0.0748875,0.987703
-0.482585,-0.647029,-0.590309
0.102323,0.0651047,-0.992618
-0.738831,-0.665864,-0.103704
-0.0967709,-0.076897,0.992332
-0.644676,-0.752388,-0.135296
0.999332,-0.0362237,0.00483463
0.0844128,0.0607061,-0.99458
-0.673125,-0.126695,-0.728595
0.68621,0.709088,0.162204
0.0570683,0.0422282,-0.997477
0.64314,0.757528,0.111899
-0.69611,0.317687,-0.643822
0.610148,0.735768,-0.293879
-0.0810367,-0.0695665,0.99428
0.595675,0.803226,0
0.223897,-0.21119,0.951456
0.864494,-0.501539,0.0333036
0.719918,0.693341,-0.0315744
-0.290715,-0.348752,-0.890986
0.0445479,0.890845,-0.452118
0.103114,0.151689,-0.983035
0.0965864,0.0778781,-0.992273
-0.196708,-0.0975041,0.975602
0.528953,0.848651,0
0.735382,0.675799,0.0500997
0.505062,0.631385,0.588443
-0.84798,-0.26581,0.458558
0.427933,-0.0335045,-0.903189
-0.404851,-0.914382,0.000696641
-0.956725,-0.264896,-0.120442
0.0955689,0.0349052,-0.994811
-0.671751,-0.740081,-0.0321068
-0.171129,-0.145059,0.974512
-0.0902495,-0.0762744,0.992994
-0.126798,0.0386332,0.991176
-0.842086,-0.457274,0.285993
-0.936549,-0.348972,0.0330669
-0.102173,-0.0706145,0.992257
-0.463497,-0.860154,0.212852
0.0807883,0.110915,-0.990541
0.0809519,0.0781235,-0.993652
